Component,Name,Target,Code,Params,,,,,,,,,,,,,Danger Flag,Is Restricted,Description,Note
AOBC,,,,Num Params,Param1,,Param2,,Param3,,Param4,,Param5,,Param6,,,,,
*,DI_RM3100_SET_MAG_BIAS_COMPO_NT,AOBC,,5,uint8_t,0=AOBC; 1=EXT,float,compo_x_nT,float,compo_y_nT,float,compo_z_nT,uint8_t,0=set; 1=add; 2=default,,,,restricted,RM3100磁場バイアス誤差を設定する,
*,DI_STIM210_SET_ANG_VEL_BIAS_COMPO_RAD_S,AOBC,,4,uint8_t,0=IN UNIT,float,compo_x_rad_s,float,compo_y_rad_s,float,compo_z_rad_s,,,,,,restricted,STIM210角速度バイアス誤差を設定する,
*,DI_MPU9250_SET_ANG_VEL_BIAS_TEMP_CALIB,AOBC,,5,uint8_t,X=0; Y; Z,float,range_low_degC,float,range_high_degC,float,coeff_0,float,coeff_1,,,,restricted,MPU角速度バイアス温度補正値の設定,
*,DI_MPU9250_SET_ANG_VEL_SF_TEMP_CALIB,AOBC,,5,uint8_t,X=0; Y; Z,float,range_low_degC,float,range_high_degC,float,coeff_0,float,coeff_1,,,,restricted,MPU角速度SF温度補正値の設定,
*,DI_STIM210_SET_ANG_VEL_BIAS_TEMP_CALIB,AOBC,,5,uint8_t,X=0; Y; Z,float,range_low_degC,float,range_high_degC,float,coeff_0,float,coeff_1,,,,restricted,STIM角速度バイアス温度補正値の設定,
*,DI_STIM210_SET_ANG_VEL_SF_TEMP_CALIB,AOBC,,5,uint8_t,X=0; Y; Z,float,range_low_degC,float,range_high_degC,float,coeff_0,float,coeff_1,,,,restricted,STIM角速度SF温度補正値の設定,
*,APP_MAG_SELECTOR_SET_STATE,AOBC,,1,uint8_t,RM_AOBC=0; RM_EXT; MPU; FUSION,,,,,,,,,,,,restricted,使う磁気センサを選択する,
*,APP_GYRO_SELECTOR_SET_STATE,AOBC,,1,uint8_t,MPU=0; STIM; FUSION,,,,,,,,,,,,restricted,使うジャイロセンサを選択する,
*,SUN_SENSOR_SELECTOR_SET_INTENSITY_THRESHOLD,AOBC,,2,float,lower_threshold_percent,float,upper_threshold_percent,,,,,,,,,,restricted,サンセンサが使用可能であると判定する太陽強度閾値設定,
*,APP_TEMPERATURE_ANOMALY_SET_THRESHOLD,AOBC,,3,uint8_t,0=PIC; RW_DCDC; ROUGH_GYRO; FINE_GYRO_X; Y; Z; STT_MCU; STT_CMOS; RW_X; Y; Z; GPSR,float,upper_degC,float,lower_degC,,,,,,,,restricted,温度アノマリ閾値設定,
*,APP_MAGNETIC_EXCLUSIVE_CONTROL_TIMER_SET_ENABLE,AOBC,,1,uint8_t,is_enable,,,,,,,,,,,,restricted,磁気排他制御の有効・無効設定（0=無効・1＝有効）,
*,APP_MAGNETIC_EXCLUSIVE_CONTROL_TIMER_SET_DURATION,AOBC,,3,uint16_t,observe_duration[ms],uint16_t,control_duration[ms],uint16_t,standby_duration[ms],,,,,,,,restricted,磁気排他制御に関する時間コンフィグ設定,
*,APP_MTQ_SEIREN_CONTROLLER_SET_OUTPUT_RATIO,AOBC,,2,uint8_t,X=0; Y; Z,int8_t,output ratio,,,,,,,,,,restricted,MTQの出力時間比を[-100@@ +100]（単位：％）の範囲で手動で設定する,
*,APP_MPU9250_FILTER_SET_ZFILTER_PARAM,AOBC,,4,uint8_t,MAG=0; GYRO=1,uint8_t,X=0; Y; Z,float,sampling_freq_Hz,float,cut_off_feq_Hz,,,,,,restricted,MPU9250のSW-LPF設定,
*,APP_MPU9250_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,6,uint8_t,MAG=0; GYRO=1,uint8_t,X=0; Y; Z,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,restricted,MPU9250のSpike除去フィルタ設定,
*,APP_STIM210_FILTER_SET_ZFILTER_PARAM,AOBC,,4,uint8_t,0=IN UNIT,uint8_t,X=0; Y; Z,float,sampling_freq_Hz,float,cut_off_feq_Hz,,,,,,restricted,STIM210のSW-LPF設定,
*,APP_STIM210_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,6,uint8_t,0=IN UNIT,uint8_t,X=0; Y; Z,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,restricted,STIM210のSpike除去フィルタ設定,
*,APP_RM3100_FILTER_SET_ZFILTER_PARAM,AOBC,,4,uint8_t,ON AOBC=0; EXTERNAL=1,uint8_t,X=0; Y; Z,float,sampling_freq_Hz,float,cut_off_feq_Hz,,,,,,restricted,RM3100のSW-LPF設定,
*,APP_RM3100_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,6,uint8_t,ON AOBC=0; EXTERNAL=1,uint8_t,X=0; Y; Z,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,restricted,RM3100のSpike除去フィルタ設定,
*,APP_RW0003_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,5,uint8_t,X=0; Y; Z,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,,,restricted,RW0003のSpike除去フィルタ設定,
*,APP_OEM7600_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,6,uint8_t,oem_id,uint8_t,Xp=0; Yp; Zp; Xv; Yv; Zv,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,restricted,OEM7600のSpike除去フィルタ設定,第2引数の値は位置XYZ~速度XYZが0~5に対応
*,APP_SAGITTA_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,5,uint8_t,sagitta_id,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,,,restricted,SagittaのSpike除去フィルタ設定,
*,APP_NANOSSOC_D60_FILTER_SET_SPIKE_FILTER_PARAM,AOBC,,4,uint8_t,count_limit_to_accept,uint8_t,count_limit_to_reject_continued_warning,float,reject_threshold,float,amplitude_limit_to_accept_as_step,,,,,,restricted,太陽センサのSpike除去フィルタ設定,
*,APP_AOCS_MM_SET_AUTO_MODE_TRANSITION,AOBC,,1,uint8_t,0=disable; 1=enable,,,,,,,,,,,,restricted,自動モード遷移 Enable/Disable設定,
*,APP_AOCS_MM_SET_ANG_VEL_THRESHOLD,AOBC,,4,float,angular_rate_limit [rad/s],float,ang_vel_time_limit [sec],float,norm_increase_limit_rad_s,float,anomaly_detection_period_s,,,,,,restricted,角速度制御終了判定閾値設定（Bdot）,
*,APP_AOCS_MM_SET_SUN_ANGLE_THRESHOLD,AOBC,,2,float,sun_angle_limit [rad],float,sun_angle_time_limit [sec],,,,,,,,,,restricted,太陽補足制御失敗判定閾値設定,
*,APP_AOCS_MM_SET_THREE_AXIS_THRESHOLD,AOBC,,2,float,3axis_error_limit [rad],float,3axis_error_time_limit [sec],,,,,,,,,,restricted,三軸制御失敗判定閾値設定,
*,APP_AOCS_MM_SET_INVISIBLE_THRESHOLD,AOBC,,2,float,sun_invisible_time_limit[sec],float,stt_invisible_time_limit[sec],,,,,,,,,,restricted,センサー異常判定時間閾値設定,
*,APP_RTAD_SET_METHOD,AOBC,,2,uint8_t,0=TRIAD; 1=Qmethod,uint8_t,0=Sun vector; 1=Quaternion,,,,,,,,,,restricted,粗三軸姿勢決定手法を設定する,
*,APP_RTAD_SET_QMETHOD_SUN_VEC_WEIGHT,AOBC,,1,float,sun_vec_weight,,,,,,,,,,,,restricted,Qmethodで使用する太陽方向ベクトルの重みを[0.0; 1.0]の範囲で設定する,磁場ベクトルの重みは1.0からこの値を引いた値になる
*,APP_FTAD_SET_METHOD,AOBC,,1,uint8_t,0=STT; 1=EKF,,,,,,,,,,,,restricted,精三軸姿勢決定手法を設定する,
*,STT_GYRO_EKF_SET_GYRO_RANDOM_NOISE_STANDARD_DEVIATION,AOBC,,3,float,gyro_random_noise_covariance X [rad/s],float,gyro_random_noise_covariance Y [rad/s],float,gyro_random_noise_covariance Z [rad/s],,,,,,,,restricted,STT Gyro EKFにおけるジャイロのランダムノイズ設定（コンポ座標系）,
*,STT_GYRO_EKF_SET_GYRO_RANDOM_WALK_STANDARD_DEVIATION,AOBC,,4,float,gyro_random_walk_covariance X [rad/s2],float,gyro_random_walk_covariance Y [rad/s2],float,gyro_random_walk_covariance Z [rad/s2],float,gyro_random_walk_time_constant [s],,,,,,restricted,STT Gyro EKFにおけるジャイロのランダムウォーク設定（コンポ座標系）,
*,STT_GYRO_EKF_SET_STT_ERROR_STANDARD_DEVIATION,AOBC,,3,float,stt_error X [rad],float,stt_error Y [rad],float,stt_error Z [rad],,,,,,,,restricted,STT Gyro EKFにおけるSTTの観測誤差設定（コンポ座標系）,
*,STT_GYRO_EKF_RESET_ESTIMATION,AOBC,,5,uint8_t,mode（0=単位quaternionで初期化，1=aocs managerのquaternion_est_i2bで初期化，2=残りの引数で初期化）,float,quaternion_i2b_x,float,quaternion_i2b_y,float,quaternion_i2b_z,float,quaternion_i2b_w,,,,restricted,STT Gyro EKFの推定値全リセット,
*,STT_GYRO_EKF_ENABLE_ESTIMATED_ATTITUDE,AOBC,,1,uint8_t,0=enable; 1=disable,,,,,,,,,,,,restricted,STT Gyro EKFの推定値を衛星の姿勢推定値に反映するかどうか,
*,STT_GYRO_EKF_SET_INITIAL_COVARIANCE_MATRIX,AOBC,,4,float,diagonal_stt_component_x,float,diagonal_stt_component_y,float,diagonal_stt_component_z,float,diagonal_gyro_component,,,,,,restricted,STT Gyro EKFの共分散行列の初期値設定,
*,STT_GYRO_EKF_SET_PROCESS_NOISE_MATRIX,AOBC,,2,float,attitude_element,float,attitude_rate_element,,,,,,,,,,restricted,STT Gyro EKFのプロセスノイズ設定,
*,APP_BDOT_SET_CONTROL_GAIN,AOBC,,3,float,gain x (negative value only),float,gain y (negative value only),float,gain z (negative value only),,,,,,,,restricted,Bdot則のゲイン設定,
*,APP_BDOT_SET_TIMING,AOBC,,1,uint32_t,minimum_time_derivative_step_time[ms],,,,,,,,,,,,restricted,Bdot則の時間パラメータ（微分計算の最小インターバル）の設定をする,
*,APP_SUN_POINTING_SET_GAIN,AOBC,,5,uint8_t,0=omega@@ 1=att,uint8_t,0=X@@ 1=Y@@ 2=Z,float,P_gain,float,I_gain,float,D_gain,,,,restricted,太陽補足制御のゲイン設定,
*,APP_SUN_POINTING_SAVE_GAIN,AOBC,,0,,,,,,,,,,,,,,restricted,太陽補足制御ゲインを制御に使い始める,
*,APP_SUN_POINTING_SET_FEEDBACK_LIMIT_PARAMS,AOBC,,5,float,angle_limit_rad,float,rate_limit_rad_s,float,integ_angle_limit_rad,float,angle_to_run_integ_rad,float,integ_permission_angle_rad,,,,restricted,,
*,APP_SUN_POINTING_SET_LPF_PARAMS,AOBC,,5,float,sample_freq_hz,float,cutoff_freq_hz,float,damping_factor,float,cutoff_freq_axis_hz,float,cutoff_freq_spin_rate_hz,,,,restricted,,
*,APP_SUN_POINTING_SET_ANTI_INTOXICATION_PARAMS,AOBC,,5,float,error_ratio_transient,float,gain_transient,float,error_ratio_stable,float,gain_stable,float,threshold_angle_stable_rad,,,,restricted,,
*,APP_TAC_MTQ_SET_GAIN,AOBC,,5,uint8_t,0=omega@@ 1=att,uint8_t,0=X@@ 1=Y@@ 2=Z,float,P_gain,float,I_gain,float,D_gain,,,,restricted,MTQ三軸制御のゲイン設定,
*,APP_TAC_MTQ_SAVE_GAIN,AOBC,,0,,,,,,,,,,,,,,restricted,MTQ三軸制御ゲインを制御に使い始める,
*,APP_TAC_MTQ_SET_FEEDBACK_LIMIT_PARAMS,AOBC,,4,float,angle_limit_rad,float,rate_limit_rad_s,float,integ_angle_limit_rad,float,angle_to_run_integ_rad,,,,,,restricted,,
*,APP_TAC_MTQ_SET_LPF_PARAMS,AOBC,,3,float,sample_freq_hz,float,cutoff_freq_hz,float,damping_factor,,,,,,,,restricted,,
*,APP_TAC_MTQ_SET_ANTI_INTOXICATION_PARAMS,AOBC,,5,float,error_ratio_transient,float,gain_transient,float,error_ratio_stable,float,gain_stable,float,threshold_angle_stable_rad,,,,restricted,,
*,APP_TAC_RW_SET_GAIN,AOBC,,5,uint8_t,0=omega@@ 1=att,uint8_t,0=X@@ 1=Y@@ 2=Z,float,P_gain,float,I_gain,float,D_gain,,,,restricted,RW三軸制御のゲイン設定,
*,APP_TAC_RW_SAVE_GAIN,AOBC,,0,,,,,,,,,,,,,,restricted,RW三軸制御ゲインを制御に使い始める,
*,APP_UNLOADING_SET_ENABLE,AOBC,,1,uint8_t,0 = enable@@ 1 = disable,,,,,,,,,,,,restricted,アンローディング制御を有効にするかどうかを設定する,
*,APP_UNLOADING_SET_ANGULAR_VELOCITY_THRESHOLD,AOBC,,4,uint8_t,0=X@@ 1=Y@@ 2=Z,int16_t,angular_velocity_upper_threshold_rpm,int16_t,angular_velocity_target_rpm,int16_t,angular_velocity_lower_threshold_rpm,,,,,,restricted,アンローディングの角速度閾値設定,
*,APP_UNLOADING_SET_CONTROL_GAIN,AOBC,,1,float,control_gain  (negative value only),,,,,,,,,,,,restricted,アンローディングのゲイン設定,
*,APP_TARGET_ATT_CALC_SET_MODE,AOBC,,1,uint8_t,MANUAL=0@@ CALCULATION_FROM_ORBIT=1@@ INTERPOLATION=2,,,,,,,,,,,,restricted,目標姿勢計算方法を設定する,
*,APP_TARGET_ATT_CALC_ENABLE,AOBC,,1,uint8_t,DISABLE=0@@ ENABLE=1,,,,,,,,,,,,restricted,計算した目標Quaternionをaocs_managerに反映するか設定する,
*,APP_TAFO_SET_MAIN_TARGET_DIRECTION,AOBC,,4,uint8_t,SUN=0@@ SAT_VELOCITY=1@@ EARTH_CENTER=2@@ EARTH_SURFACE=3@@ ORBIT_NORMAL=4@@ GROUND_SPEED=5,float,vec_to_main_tareget_x,float,vec_to_main_tareget_y,float,vec_to_main_tareget_z,,,,,,restricted,目標方向（main）を設定する,
*,APP_TAFO_SET_SUB_TARGET_DIRECTION,AOBC,,4,uint8_t,SUN=0@@ SAT_VELOCITY=1@@ EARTH_CENTER=2@@ EARTH_SURFACE=3@@ ORBIT_NORMAL=4@@ GROUND_SPEED=5,float,vec_to_sub_tareget_x,float,vec_to_sub_tareget_y,float,vec_to_sub_tareget_z,,,,,,restricted,目標方向（sub）を設定する,
*,APP_TAFO_SET_OFFSET_ANGLE_AND_AXIS,AOBC,,2,uint8_t,+X=0@@ +Y=1@@ +Z=2,float,offset_angle_deg,,,,,,,,,,restricted,目標姿勢に対するオフセット角（-180deg ~ +180deg）を設定する,
*,APP_TAFO_SET_TARGET_LLA,AOBC,,3,float,latitude_deg,float,longitude_deg,float,altitude_m,,,,,,,,restricted,目標地表点の緯度経度高度(-90deg ~ +90deg@@ -180deg ~ +180deg@@ 0m ~)を設定する,
*,APP_QI_SET_NEXT_TARGET_QUATERNION,AOBC,,5,uint32_t,attitude_changed_ti,float,q_i2t_vec_0,float,q_i2t_vec_1,float,q_i2t_vec_2,float,q_i2t_scalar,,,,restricted,目標Quaternionを設定する,
*,APP_QI_SET_PREV_TARGET_QUATERNION,AOBC,,6,uint8_t,CURRENT_ATTITUDE=0@@ ARBITRARY_ATTITUDE=1,uint32_t,attitude_changed_ti,float,q_i2t_vec_0,float,q_i2t_vec_1,float,q_i2t_vec_2,float,q_i2t_scalar,,restricted,内挿計算の始点となるQuaternionを設定する,
*,APP_QI_SET_NEXT_TARGET_QUATERNION_JDAY,AOBC,,5,double,attitude_changed_jday,float,q_i2t_vec_0,float,q_i2t_vec_1,float,q_i2t_vec_2,float,q_i2t_scalar,,,,restricted,目標Quaternionをユリウス日で設定する,
*,APP_QI_RESET_TARGET_QUATERNION,AOBC,,0,,,,,,,,,,,,,,restricted,目標Quaternionをリセットする,
*,APP_TARGET_ATT_CALC_SET_LPF_ANGULAR_VELOCITY,AOBC,,2,float,sampling freq Hz,float,cut off freq Hz,,,,,,,,,,restricted,目標姿勢計算時に計算される角速度に対するLPF設定,
*,APP_TIME_SPACE_CALC_SET_OFFSET_TIME,AOBC,,1,float,offset_time [sec],,,,,,,,,,,,restricted,計算結果を使用する時刻と実行時刻の間のオフセット設定,
*,APP_AOCS_MANAGER_SET_MASS,AOBC,,1,float,mass_kg,,,,,,,,,,,,restricted,衛星質量を設定する,
*,APP_AOCS_MANAGER_SET_INERTIA_TENSOR,AOBC,,6,float,Ixx_kgm2,float,Iyy_kgm2,float,Izz_kgm2,float,Ixy_kgm2,float,Ixz_kgm2,float,Iyz_kgm2,,restricted,衛星慣性テンソルを設定する,
*,APP_AOCS_MANAGER_SET_RMM,AOBC,,3,float,RMM_X_Am2,float,RMM_Y_Am2,float,RMM_Z_Am2,,,,,,,,restricted,衛星残留磁気モーメントを設定する,
*,APP_AOCS_MANAGER_SET_TARGET_QUATERNION,AOBC,,4,float,q_i2t_x,float,q_i2t_y,float,q_i2t_z,float,q_i2t_w,,,,,,restricted,目標Quaternionを設定する,
*,APP_AOCS_MANAGER_SET_TARGET_QUATERNION_FROM_CURRENT_ATTITUDE,AOBC,,2,uint8_t,Axis 0=X@@ 1=Y@@ 2=Z,float,angle_deg(-180~180),,,,,,,,,,restricted,現在の推定Quaternionをもとに目標Quaternionを設定する,
*,APP_AOCS_MANAGER_SET_LIMIT_MANEUVER_ANGLE,AOBC,,1,float,angle_deg(0~180),,,,,,,,,,,,restricted,目標Quaternion設定時の姿勢変更角度制限を設定する,
*,APP_AOCS_MANAGER_SET_LIMIT_ANGULAR_VELOCITY,AOBC,,1,float,angular_velocity_deg_s(0~),,,,,,,,,,,,restricted,目標角速度制限を設定する,
*,APP_AOCS_MANAGER_SET_REFERENCE_TIME,AOBC,,1,double,reference_time_jday,,,,,,,,,,,,restricted,参照絶対時刻を設定する（TLCで設定すること推奨）,
*,APP_AOCS_MANAGER_SET_CONSTANT_TORQUE,AOBC,,3,float,torque_body_x,float,torque_body_y,float,torque_body_z,,,,,,,,restricted,一定出力トルクを設定する,
*,APP_AOCS_MANAGER_SET_CONSTANT_TORQUE_PERMISSION,AOBC,,1,uint8_t,0=DISABLE@@ 1=ENABLE,,,,,,,,,,,,restricted,一定出力トルクの出力許可フラグを設定する,
*,APP_AOCS_MANAGER_SET_MAX_IN_TORQUE,AOBC,,3,float,max_torque_x (>0),float,max_torque_y (>0),float,max_torque_z (>0),,,,,,,,restricted,内部トルク最大出力制限の設定,
*,APP_AOCS_MANAGER_SET_MAX_EXT_TORQUE,AOBC,,3,float,max_torque_x (>0),float,max_torque_y (>0),float,max_torque_z (>0),,,,,,,,restricted,外部トルク最大出力制限の設定,
*,APP_ORBIT_CALC_SET_METHOD,AOBC,,1,uint8_t,0=Kepler; 1=SGP4; 2=Kepler+GPSR; 3=EKF,,,,,,,,,,,,restricted,軌道伝搬則の選択,
*,APP_ORBIT_CALC_SET_GPSR_UPDATE,AOBC,,1,uint8_t,0=disable; 1=enable,,,,,,,,,,,,restricted,GPSRテレメを用いたKepler軌道伝播を有効にする,
*,APP_KOP_SET_ORBIT_ELEMENTS,AOBC,,6,float,semi_major [km],float,eccentricity,float,inclination [rad],float,raan [rad],float,arg_perigee [rad],double,epoch [jday],,restricted,Kepler軌道伝搬の軌道要素設定,
*,APP_KOP_SAVE_ORBIT_ELEMENTS,AOBC,,0,,,,,,,,,,,,,,restricted,上で設定した軌道要素を使って伝搬計算を始める,
*,APP_SGP4_SET_TLE_LINE1,AOBC,,3,uint8_t,epoch_year,double,epoch_day,float,b_star,,,,,,,,restricted,SGP4軌道伝搬のTLE１行目設定,
*,APP_SGP4_SET_TLE_LINE2,AOBC,,6,float,inclination [deg],float,raan [deg],float,eccentricity,float,arg_peri [deg],float,mean_ano [deg],float,mean_motion [rpd],,restricted,SGP4軌道伝搬のTLE2行目設定,
*,APP_SGP4_SAVE_TLE,AOBC,,0,,,,,,,,,,,,,,restricted,上で設定したTLEを使って伝搬計算を始める,
*,APP_GPSROP_SET_ORBIT_ELEMENTS_THRESHOLD,AOBC,,2,uint8_t,oe_id 0=a[km]@@ 1=e@@ 2=i[rad]@@ 3=raan[rad]@@ 4=arg_perigee[rad]@@ 5=epoch[jday],double,value,,,,,,,,,,restricted,GPSRテレメを用いた軌道要素更新の更新幅閾値を設定する,
*,APP_SUN_POINTING_SET_TARGET,AOBC,,4,float,directional_vector_Xb[-],float,directional_vector_Yb[-],float,directional_vector_Zb[-],float,spin_rate [rad/s],,,,,,restricted,太陽指向時させたい機体軸方向とその軸周りの回転レートを変更,
*,DI_OEM7600_SET_UART_BAUDRATE,AOBC,,3,uint8_t,oem_id,uint32_t,baudrate,uint8_t,0=AOBC@@ 1=GPSR,,,,,,,,restricted,OEM7600のBaudRate変更,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
