TRUE,49,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
#,RM3100AOBC.SPIKE_CONFIG_Z_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][2].count_limit_to_accept),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Z_CNT_LMT_REJECT,uint8_t,,(uint8_t)(rm3100_filter->spike_filter_config[0][2].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Z_REJECT_THRESHOLD,float,,(float)(rm3100_filter->spike_filter_config[0][2].reject_threshold),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_CONFIG_Z_LMT_ACCEPT_AS_STEP,float,,(float)(rm3100_filter->spike_filter_config[0][2].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,RM3100AOBC.SPIKE_ERROR_Z,uint8_t,,(uint8_t)(rm3100_filter->filter_error[0][2]),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_X_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[0].count_limit_to_accept),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_X_CNT_LMT_REJECT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[0].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_X_REJECT_THRESHOLD,float,,(float)(stim210_filter->spike_filter_config[0].reject_threshold),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_X_LMT_ACCEPT_AS_STEP,float,,(float)(stim210_filter->spike_filter_config[0].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,STIM210.SPIKE_ERROR_X,uint8_t,,(uint8_t)(stim210_filter->filter_error[0]),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Y_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[1].count_limit_to_accept),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Y_CNT_LMT_REJECT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[1].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Y_REJECT_THRESHOLD,float,,(float)(stim210_filter->spike_filter_config[1].reject_threshold),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Y_LMT_ACCEPT_AS_STEP,float,,(float)(stim210_filter->spike_filter_config[1].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,STIM210.SPIKE_ERROR_Y,uint8_t,,(uint8_t)(stim210_filter->filter_error[1]),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Z_CNT_LMT_ACCEPT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[2].count_limit_to_accept),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Z_CNT_LMT_REJECT,uint8_t,,(uint8_t)(stim210_filter->spike_filter_config[2].count_limit_to_reject_continued_warning),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Z_REJECT_THRESHOLD,float,,(float)(stim210_filter->spike_filter_config[2].reject_threshold),NONE,,,,,,,,,,
#,STIM210.SPIKE_CONFIG_Z_LMT_ACCEPT_AS_STEP,float,,(float)(stim210_filter->spike_filter_config[2].amplitude_limit_to_accept_as_step),NONE,,,,,,,,,,
#,STIM210.SPIKE_ERROR_Z,uint8_t,,(uint8_t)(stim210_filter->filter_error[2]),NONE,,,,,,,,,,
