TRUE,32,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,OBC.EL.LATEST_HIGH_EVENT.NOTE,uint32_t,,"EL_get_the_nth_tlog_from_the_latest(EL_ERROR_LEVEL_HIGH, 0)->note",NONE,,,,,,,,,u8にしてもよい,
,OBC.EH.LOG_TABLE.RESPOND_COUNTER,uint32_t,,event_handler->log_table.respond_counter,NONE,,,,,,,,EH発生数,,
,OBC.EH.LOG_TABLE.LATEST_RULE_ID,uint16_t,,(uint16_t)EH_get_the_nth_log_from_the_latest(0)->rule_id,NONE,,,,,,,,EH最新発生ルールID,,
,OBC.EH.LOG_TABLE.LATEST_TI,uint32_t,,(uint32_t)EH_get_the_nth_log_from_the_latest(0)->respond_time_in_master_cycle,NONE,,,,,,,,EH最新発生TI,,
,POWER.5V_SW_STATE_DUMMY1,_uint8_t,3,(uint8_t)(power_switch_control->switch_state_5v_tlm.byte),STATUS,,,,,,,*=UNDEFINED,,,
,POWER.5V_SW_STATE.MTQ,,1,,STATUS,,,,,,,"0=OFF, 1=ON",MTQの電源状態,,
,POWER.5V_SW_STATE.SS,,1,,STATUS,,,,,,,"0=OFF, 1=ON",nanoSSOC-D60の電源状態,,
,POWER.5V_SW_STATE.FINE_MAG,,1,,STATUS,,,,,,,"0=OFF, 1=ON",RM3100の電源状態の電源状態,,
,POWER.5V_SW_STATE.COARSE_GYRO_MAG,,1,,STATUS,,,,,,,"0=OFF, 1=ON",MPU9250の電源状態,,
,POWER.5V_SW_STATE.POWER_SENSOR,,1,,STATUS,,,,,,,"0=OFF, 1=ON",INA260の電源状態,,
,POWER.UNREG_SW_STATE.DUMMY2,_uint8_t,2,(uint8_t)(power_switch_control->switch_state_unreg_tlm.byte),STATUS,,,,,,,*=UNDEFINED,,,
,POWER.UNREG_SW_STATE.RW_Z,,1,,STATUS,,,,,,,"0=OFF, 1=ON",RW Zの電源状態,,
,POWER.UNREG_SW_STATE.RW_Y,,1,,STATUS,,,,,,,"0=OFF, 1=ON",RW Yの電源状態,,
,POWER.UNREG_SW_STATE.RW_X,,1,,STATUS,,,,,,,"0=OFF, 1=ON",RW Xの電源状態,,
,POWER.UNREG_SW_STATE.GPS_R,,1,,STATUS,,,,,,,"0=OFF, 1=ON",OEM7600の電源状態,,
,POWER.UNREG_SW_STATE.STT,,1,,STATUS,,,,,,,"0=OFF, 1=ON",Sagittaの電源状態,,
,POWER.UNREG_SW_STATE.FINE_GYRO,,1,,STATUS,,,,,,,"0=OFF, 1=ON",STIM210の電源状態,,
,POWER.PIC.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_PIC]->info.current_raw),POLY,0,1.25,,,,,,PIC電流値生値,,
,POWER.PIC.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_PIC]->info.voltage_raw),POLY,0,0.00125,,,,,,PIC電圧値生値,,
,POWER.FINE_GYRO.CURRENT_mA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_STIM210]->info.current_raw),POLY,0,1.25,,,,,,STIM電流値生値,,
,POWER.FINE_GYRO.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_STIM210]->info.voltage_raw),POLY,0,0.00125,,,,,,STIM電圧値生値,,
