TRUE,36,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,MTQ.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_MTQ]->info.oc_threshold_raw),POLY,0,1.25,,,,,,MTQ過電流検知閾値電流生値,,
,MTQ.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_MTQ]),NONE,,,,,,,,MTQ過電流検知EL閾値電流,,
,MTQ.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_MTQ]),NONE,,,,,,,,MTQ S/W過電流検知閾値電流,,
,RWX.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_X]->info.current_raw),POLY,0,1.25,,,,,,RWX電流値生値,,
,RWX.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_X]->info.voltage_raw),POLY,0,0.00125,,,,,,RWX電圧値生値,,
,RWX.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_X]->info.oc_threshold_raw),POLY,0,1.25,,,,,,RWX過電流検知閾値電流生値,,
,RWX.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_RW0003_X]),NONE,,,,,,,,RWX過電流検知EL閾値電流,,
,RWX.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_RW0003_X]),NONE,,,,,,,,RWX S/W過電流検知閾値電流,,
,RWY.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_Y]->info.current_raw),POLY,0,1.25,,,,,,RWY電流値生値,,
,RWY.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Y]->info.voltage_raw),POLY,0,0.00125,,,,,,RWY電圧値生値,,
,RWY.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Y]->info.oc_threshold_raw),POLY,0,1.25,,,,,,RWY過電流検知閾値電流生値,,
,RWY.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_RW0003_Y]),NONE,,,,,,,,RWY過電流検知EL閾値電流,,
,RWY.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_RW0003_Y]),NONE,,,,,,,,RWY S/W過電流検知閾値電流,,
,RWZ.CURRENT_MA,int16_t,,(int16_t)(ina260_driver[INA260_IDX_RW0003_Z]->info.current_raw),POLY,0,1.25,,,,,,RWZ電流値生値,,
,RWZ.VOLTAGE_V,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Z]->info.voltage_raw),POLY,0,0.00125,,,,,,RWZ電圧値生値,,
,RWZ.OC_THRE_MA,uint16_t,,(uint16_t)(ina260_driver[INA260_IDX_RW0003_Z]->info.oc_threshold_raw),POLY,0,1.25,,,,,,RWZ過電流検知閾値電流生値,,
,RWZ.OC_EL_THRE_V,uint16_t,,(uint16_t)(current_anomaly->hw_oc_event_logger_threshold_V[INA260_IDX_RW0003_Z]),NONE,,,,,,,,RWZ過電流検知EL閾値電流,,
,RWZ.SW_OC_THRE_MA,uint16_t,,(uint16_t)(current_anomaly->sw_oc_threshold_mA[INA260_IDX_RW0003_Z]),NONE,,,,,,,,RWZ S/W過電流検知閾値電流,,
