TRUE,8,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,APP12_MAX_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+12].max),NONE,,,,,,,,,,
,APP13_INITIALIZER,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].initializer),NONE,,,,,,,,,,
,APP13_ENTRYPOINT,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].entry_point),NONE,,,,,,,,,,
,APP13_INIT_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].init_duration),NONE,,,,,,,,,,
,APP13_PREV_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].prev),NONE,,,,,,,,,,
,APP13_MIN_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].min),NONE,,,,,,,,,,
,APP13_MAX_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+13].max),NONE,,,,,,,,,,
,APP14_INITIALIZER,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].initializer),NONE,,,,,,,,,,
,APP14_ENTRYPOINT,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].entry_point),NONE,,,,,,,,,,
,APP14_INIT_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].init_duration),NONE,,,,,,,,,,
,APP14_PREV_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].prev),NONE,,,,,,,,,,
,APP14_MIN_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].min),NONE,,,,,,,,,,
,APP14_MAX_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+14].max),NONE,,,,,,,,,,
,APP15_INITIALIZER,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].initializer),NONE,,,,,,,,,,
,APP15_ENTRYPOINT,uint32_t,,(uint32_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].entry_point),NONE,,,,,,,,,,
,APP15_INIT_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].init_duration),NONE,,,,,,,,,,
,APP15_PREV_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].prev),NONE,,,,,,,,,,
,APP15_MIN_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].min),NONE,,,,,,,,,,
,APP15_MAX_PROC_TIME,uint8_t,,(uint8_t)(app_manager->ais[(AM_TLM_PAGE_SIZE*app_manager->page_no)+15].max),NONE,,,,,,,,,,
