TRUE,0,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,TLC_TLM.LAST_EXEC_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev.time.total_cycle),NONE,,,,,,,,最新TL1コマンド実行時刻,,
,TLC_TLM.LAST_EXEC_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev.code),NONE,,,,,,,,最新TL1コマンドID,,
,TLC_TLM.LAST_EXEC_STS,int8_t,,(int8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL1コマンド実行結果,,
,TLC_TLM.LAST_ERR_TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev_err.time.total_cycle),NONE,,,,,,,,最新TL1コマンド実行時刻,,
,TLC_TLM.LAST_ERR_ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev_err.code),NONE,,,,,,,,最新TL1コマンドID,,
,TLC_TLM.LAST_ERR_STS,int8_t,,(int8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].prev_err.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT",最新TL1コマンド実行結果,,
,TLC_TLM.ERR_COUNTER,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].error_counter),NONE,,,,,,,,地上局コマンド実行異常カウンタ,,
,TLC_TLM.SOE_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].stop_on_error),STATUS,,,,,,,"0=FALSE, 1=TRUE",,,
,TLC_TLM.LOCKOUT_FLAG,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].lockout),STATUS,,,,,,,"0=FALSE:G, 1=TRUE:R",,,
,TLC_TLM.NEXT_TIME,uint32_t,,(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM])) ? 0 : CCP_get_ti((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM]))->packet))),NONE,,,,,,,,次TL1コマンド実行時刻,変数指定が大変なことに…,
,TLC_TLM.NEXT_ID,uint16_t,,(uint16_t)(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM])) ? 0 : CCP_get_id((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM]))->packet))),NONE,,,,,,,,次TL1コマンドID,変数指定が大変なことに…,
,BCT_BLK_PTR,uint8_t,,(uint8_t)(block_command_table->pos.block),NONE,,,,,,,,BCT ブロックポインタ,,
,BCT_CMD_PTR,uint8_t,,(uint8_t)(block_command_table->pos.cmd),NONE,,,,,,,,BCT コマンドポインタ,,
,BCT_REGD_TIME,uint32_t,,"((block_command_table->pos.cmd == 0) ? 0 : (uint32_t)BCT_get_ti(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンド時刻,変数指定が大変なことに…,
,BCT_REGD_ID,uint16_t,,"(uint16_t)((block_command_table->pos.cmd == 0) ? 0 : BCT_get_id(block_command_table->pos.block, (uint8_t)(block_command_table->pos.cmd-1)))",NONE,,,,,,,,BCT 登録コマンドID,変数指定が大変なことに…,
#,RT_TLM_COUNTER,uint32_t,,PH_rt_tlm_list.executed_nodes_,NONE,,,,,,,,TL0コマンドカウンタ,,
#,RT_TLM_QUEUED,uint8_t,,(uint8_t)(PH_rt_tlm_list.active_nodes_),NONE,,,,,,,,TL0登録コマンド数,,
#,ST_TLM_COUNTER,uint32_t,,PH_st_tlm_list.executed_nodes_,NONE,,,,,,,,TL0コマンドカウンタ,,
#,ST_TLM_QUEUED,uint8_t,,(uint8_t)(PH_st_tlm_list.active_nodes_),NONE,,,,,,,,TL0登録コマンド数,,
#,RP_TLM_COUNTER,uint32_t,,PH_rp_tlm_list.executed_nodes_,NONE,,,,,,,,TL0コマンドカウンタ,,
#,RP_TLM_QUEUED,uint8_t,,(uint8_t)(PH_rp_tlm_list.active_nodes_),NONE,,,,,,,,TL0登録コマンド数,,
